cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id
cord_uid_001700,sha_000006a4,WHO,Variant Mortality Sars-Cov-2: A complications Study,10.1000/001700,PMC0001700,,cc0,This study investigates lockdown in relation to complications. Our findings suggest significant implications for diagnosis of COVID-19. The research was conducted using prospective analysis of 4565 patients.,2021-08-18,"Miller, F.",Clinical Infectious Diseases,,,,pdf_001700.json,,https://example.com/paper/1700,
cord_uid_001701,sha_000006a5,WHO,Variant Social Distancing Pandemic: A cardiovascular Study,,PMC0001701,384758,cc-by-nc,This study investigates vaccine in relation to cardiovascular. Our findings suggest significant implications for diagnosis of COVID-19. The research was conducted using retrospective analysis of 2104 patients.,2021-06-18,"Brown, C.; Smith, J.; Martinez, I.; Hernandez, J.; Garcia, E.",Science,mag_00001701,,,pdf_001701.json,pmc_001701.json,https://example.com/paper/1701,
cord_uid_001702,sha_000006a6,PubMed,Outbreak: A treatment Study,10.1000/001702,,728004,custom,,2020-04-07,"Rodriguez, H.; Brown, C.; Thomas, O.; Wilson, M.; Jackson, R.",Clinical Infectious Diseases,,cov_001702,arXiv:2013.2251,,,https://example.com/paper/1702,s2_00001702
cord_uid_001703,sha_000006a7,CDC,Coronavirus Sars-Cov-2 Covid-19: A epidemiology Study,10.1000/001703,PMC0001703,357674,cc-by,This study investigates coronavirus in relation to epidemiology. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using cross-sectional analysis of 1746 patients.,2021-08-03,"Smith, J.; Brown, C.",NEJM,mag_00001703,,arXiv:2006.7360,,,,
cord_uid_001704,sha_000006a8,PMC,Icu: A clinical trial Study,10.1000/001704,,485051,cc0,This study investigates ventilator in relation to clinical trial. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using cross-sectional analysis of 4987 patients.,2020-11-12,"Hernandez, J.",Nature Medicine,mag_00001704,cov_001704,arXiv:2005.9596,pdf_001704.json,,,
cord_uid_001705,sha_000006a9,Custom,Transmission Coronavirus: A clinical trial Study,10.1000/001705,PMC0001705,977972,cc0,,2022-05-31,"Brown, C.; Johnson, A.; Lopez, K.",BMJ,,,,,pmc_001705.json,,s2_00001705
cord_uid_001706,sha_000006aa,PMC,Asymptomatic: A pathogenesis Study,10.1000/001706,PMC0001706,,cc-by,This study investigates vaccine in relation to pathogenesis. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using prospective analysis of 1674 patients.,2021-05-08,"Moore, Q.; Martinez, I.",Nature,mag_00001706,,,,,,
cord_uid_001707,,WHO,Lockdown Vaccine Sars-Cov-2: A diagnosis Study,10.1000/001707,,,cc-by,This study investigates asymptomatic in relation to diagnosis. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using cross-sectional analysis of 961 patients.,2021-04-13,"Brown, C.; Martinez, I.",JAMA,mag_00001707,,,,,https://example.com/paper/1707,s2_00001707
cord_uid_001708,sha_000006ac,WHO,Social Distancing: A treatment Study,10.1000/001708,PMC0001708,,cc-by,This study investigates testing in relation to treatment. Our findings suggest significant implications for diagnosis of COVID-19. The research was conducted using prospective analysis of 4163 patients.,2020-12-13,"Lopez, K.",PLOS ONE,,,,pdf_001708.json,,https://example.com/paper/1708,s2_00001708
cord_uid_001709,sha_000006ad,PMC,Transmission Variant: A risk factors Study,10.1000/001709,PMC0001709,276048,custom,This study investigates comorbidity in relation to risk factors. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using cross-sectional analysis of 2554 patients.,2022-10-27,"Williams, B.",Clinical Infectious Diseases,,,,,,,
cord_uid_001710,sha_000006ae,PubMed,Asymptomatic Sars-Cov-2: A respiratory Study,10.1000/001710,PMC0001710,249305,cc-by,This study investigates variant in relation to respiratory. Our findings suggest significant implications for diagnosis of COVID-19. The research was conducted using retrospective analysis of 1099 patients.,2021-07-01,"Brown, C.",Clinical Infectious Diseases,,,,pdf_001710.json,pmc_001710.json,,
cord_uid_001711,sha_000006af,PubMed,Mortality: A epidemiology Study,10.1000/001711,PMC0001711,930269,cc0,This study investigates antibody in relation to epidemiology. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using prospective analysis of 3376 patients.,2021-08-15,"Thomas, O.; Martinez, I.; Jackson, R.; Wilson, M.; Martin, S.",Science,,,,,,,
cord_uid_001712,sha_000006b0,Custom,Immunity Covid-19 Transmission: A risk factors Study,10.1000/001712,PMC0001712,951909,cc-by-nc,This study investigates social distancing in relation to risk factors. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using retrospective analysis of 3353 patients.,2021-12-25,"Martinez, I.; Hernandez, J.",Scientific Reports,mag_00001712,,arXiv:2016.1377,,,https://example.com/paper/1712,
cord_uid_001713,sha_000006b1,WHO,Lockdown Social Distancing Outbreak: A clinical trial Study,10.1000/001713,,400513,cc-by-nc,This study investigates SARS-CoV-2 in relation to clinical trial. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using cross-sectional analysis of 4042 patients.,2022-09-15,"Taylor, P.; Rodriguez, H.; Garcia, E.",Cell,mag_00001713,cov_001713,,,,,
cord_uid_001714,sha_000006b2,PMC,Ventilator Testing Hospitalization: A diagnosis Study,10.1000/001714,PMC0001714,969825,cc0,This study investigates testing in relation to diagnosis. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using prospective analysis of 4867 patients.,2020-11-10,"Anderson, N.; Taylor, P.; Martinez, I.; Lopez, K.",BMJ,,,,pdf_001714.json,pmc_001714.json,,s2_00001714
cord_uid_001715,sha_000006b3,CDC,Testing Outbreak: A respiratory Study,10.1000/001715,PMC0001715,,cc0,This study investigates COVID-19 in relation to respiratory. Our findings suggest significant implications for diagnosis of COVID-19. The research was conducted using prospective analysis of 4974 patients.,2021-11-20,"Thomas, O.",Science,,,arXiv:2003.3479,,pmc_001715.json,https://example.com/paper/1715,
cord_uid_001716,sha_000006b4,PubMed,Elderly Variant Immunity: A complications Study,10.1000/001716,,422997,cc-by,This study investigates vaccine in relation to complications. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using retrospective analysis of 3054 patients.,2020-12-10,"Hernandez, J.; Garcia, E.; Martin, S.",Journal of Medical Virology,mag_00001716,,,,pmc_001716.json,https://example.com/paper/1716,
cord_uid_001717,sha_000006b5,WHO,Lockdown: A epidemiology Study,10.1000/001717,PMC0001717,539744,cc0,This study investigates COVID-19 in relation to epidemiology. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using prospective analysis of 4726 patients.,2020-08-17,"Johnson, A.; Anderson, N.; Garcia, E.; Gonzalez, L.",Nature Medicine,,cov_001717,,,,,
cord_uid_001718,sha_000006b6,PubMed,Comorbidity Asymptomatic Immunity: A cardiovascular Study,,PMC0001718,667288,cc-by-nc,This study investigates outbreak in relation to cardiovascular. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using retrospective analysis of 535 patients.,2020-07-28,"Smith, J.; Wilson, M.; Lopez, K.",JAMA,mag_00001718,,,,,,s2_00001718
cord_uid_001719,sha_000006b7,PMC,Transmission Sars-Cov-2 Elderly: A long-term effects Study,10.1000/001719,PMC0001719,731553,custom,This study investigates immunity in relation to long-term effects. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using prospective analysis of 329 patients.,2020-02-07,"Johnson, A.; Wilson, M.; Jones, D.",Scientific Reports,mag_00001719,,,,,,
cord_uid_001720,sha_000006b8,CDC,Mortality Lockdown Transmission: A pathogenesis Study,10.1000/001720,PMC0001720,448624,cc-by,This study investigates SARS-CoV-2 in relation to pathogenesis. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using retrospective analysis of 2399 patients.,2021-06-07,"Williams, B.; Johnson, A.",Clinical Infectious Diseases,,cov_001720,,pdf_001720.json,,https://example.com/paper/1720,
cord_uid_001721,sha_000006b9,PMC,Icu Testing Mortality: A dermatological Study,10.1000/001721,PMC0001721,481796,cc-by,,2022-07-22,"Williams, B.",The Lancet,,,,,,,s2_00001721
cord_uid_001722,sha_000006ba,CDC,Lockdown Elderly: A respiratory Study,10.1000/001722,,305927,custom,This study investigates outbreak in relation to respiratory. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using cross-sectional analysis of 2100 patients.,2020-12-18,"Johnson, A.; Rodriguez, H.; Brown, C.; Garcia, E.",Nature,,cov_001722,,,pmc_001722.json,https://example.com/paper/1722,s2_00001722
cord_uid_001723,,Custom,Ventilator Immunity: A epidemiology Study,10.1000/001723,PMC0001723,,custom,This study investigates SARS-CoV-2 in relation to epidemiology. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using cross-sectional analysis of 3550 patients.,2020-02-10,"Rodriguez, H.; Martinez, I.; Williams, B.",Scientific Reports,mag_00001723,,,,pmc_001723.json,https://example.com/paper/1723,
cord_uid_001724,sha_000006bc,PubMed,Lockdown: A risk factors Study,10.1000/001724,PMC0001724,,cc-by,This study investigates lockdown in relation to risk factors. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using prospective analysis of 128 patients.,2022-06-11,,Lancet Infectious Diseases,,,,,,,
cord_uid_001725,sha_000006bd,WHO,Testing Transmission Coronavirus: A risk factors Study,10.1000/001725,PMC0001725,509219,cc0,This study investigates outbreak in relation to risk factors. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using retrospective analysis of 1244 patients.,2020-11-15,"Martin, S.; Jones, D.",Scientific Reports,,,,pdf_001725.json,pmc_001725.json,https://example.com/paper/1725,s2_00001725
cord_uid_001726,sha_000006be,PubMed,Antibody: A risk factors Study,10.1000/001726,,217844,cc-by-nc,This study investigates COVID-19 in relation to risk factors. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using cross-sectional analysis of 4634 patients.,2022-10-31,"Davis, G.; Martinez, I.",Virology,mag_00001726,,,,,https://example.com/paper/1726,
cord_uid_001727,sha_000006bf,PMC,Comorbidity Variant: A risk factors Study,10.1000/001727,PMC0001727,,custom,This study investigates asymptomatic in relation to risk factors. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using retrospective analysis of 256 patients.,2020-01-15,"Garcia, E.",Virology,,,,pdf_001727.json,,,
cord_uid_001728,sha_000006c0,PMC,Ventilator: A diagnosis Study,10.1000/001728,PMC0001728,265468,custom,This study investigates testing in relation to diagnosis. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using prospective analysis of 4709 patients.,2020-07-16,"Jackson, R.; Garcia, E.",Virology,,cov_001728,,pdf_001728.json,pmc_001728.json,https://example.com/paper/1728,s2_00001728
cord_uid_001729,,Custom,Vaccine: A neurological Study,10.1000/001729,PMC0001729,,cc0,This study investigates social distancing in relation to neurological. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using cross-sectional analysis of 3911 patients.,2022-10-12,"Taylor, P.; Williams, B.",Nature Medicine,mag_00001729,cov_001729,,,pmc_001729.json,,s2_00001729
cord_uid_001730,,Custom,Transmission Testing: A pathogenesis Study,,PMC0001730,288166,cc-by,This study investigates lockdown in relation to pathogenesis. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using prospective analysis of 1090 patients.,2021-03-18,"Thomas, O.; Lopez, K.",Emerging Infectious Diseases,,cov_001730,arXiv:2007.3392,,pmc_001730.json,,s2_00001730
cord_uid_001731,sha_000006c3,WHO,Comorbidity: A dermatological Study,10.1000/001731,PMC0001731,,cc-by-nc,This study investigates testing in relation to dermatological. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using prospective analysis of 841 patients.,2020-12-19,"Gonzalez, L.",Virology,mag_00001731,,,,,https://example.com/paper/1731,
cord_uid_001732,,PMC,Asymptomatic Vaccine: A respiratory Study,,PMC0001732,,cc0,This study investigates comorbidity in relation to respiratory. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using prospective analysis of 2547 patients.,2021-10-29,"Williams, B.; Martin, S.; Taylor, P.; Jackson, R.",Cell,,,arXiv:2001.7730,pdf_001732.json,,https://example.com/paper/1732,s2_00001732
cord_uid_001733,,Custom,Immunity: A complications Study,,,843692,cc-by-nc,This study investigates antibody in relation to complications. Our findings suggest significant implications for diagnosis of COVID-19. The research was conducted using prospective analysis of 2959 patients.,2021-10-27,"Martin, S.; Jackson, R.; Williams, B.; Gonzalez, L.; Wilson, M.",Lancet Infectious Diseases,,,,,,https://example.com/paper/1733,
cord_uid_001734,sha_000006c6,CDC,Outbreak Pandemic: A gastrointestinal Study,,,812745,cc-by-nc,This study investigates antibody in relation to gastrointestinal. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using prospective analysis of 1668 patients.,2020-10-13,"Thomas, O.",The Lancet,mag_00001734,,,,,https://example.com/paper/1734,
